,image_name,colony_area,ratio_cobelstone,is_good,ratio_debri,ratio_inner_good,ratio_outer_good
258,Good0258_Probabilities.h5,71285,0.2959248088658203,1.0,0.0,0.26192046012485093,0.4421547310093287
259,Good0259_Probabilities.h5,87613,0.26722061794482554,1.0,0.0,0.17175533311266594,0.5610240489425086
260,Good0260_Probabilities.h5,26007,0.39385550044218864,1.0,0.0,0.17749067558734186,0.42865382397046947
261,Good0261_Probabilities.h5,56320,0.3082919034090909,1.0,0.0,0.11704545454545455,0.5746626420454546
262,Good0262_Probabilities.h5,36133,0.27562062380649266,1.0,0.0,0.07439183018293527,0.6499875460105721
263,Good0263_Probabilities.h5,8924,0.13155535634244733,1.0,0.0,0.002577319587628866,0.8658673240699238
264,Good0264_Probabilities.h5,5423,0.5924764890282131,1.0,0.0,0.03466715839940992,0.3728563525723769
265,Good0265_Probabilities.h5,4374,0.6287151348879744,1.0,0.0,0.018518518518518517,0.3527663465935071
266,Good0266_Probabilities.h5,4735,0.7049630411826822,1.0,0.0,0.0,0.29503695881731784
267,Good0267_Probabilities.h5,4189,0.697302458820721,1.0,0.0,0.006922893291955121,0.29577464788732394
268,Good0268_Probabilities.h5,7572,0.3684627575277338,1.0,0.0,0.13946117274167988,0.4920760697305864
269,Good0269_Probabilities.h5,3300,0.5554545454545454,1.0,0.0,0.030606060606060605,0.41393939393939394
270,Good0270_Probabilities.h5,5252,0.6262376237623762,1.0,0.0,0.14185072353389186,0.2319116527037319
271,Good0271_Probabilities.h5,3539,0.7016106244701893,1.0,0.0,0.03899406612037298,0.25939530940943767
272,Good0272_Probabilities.h5,3394,0.7451384796700059,1.0,0.0,0.021803182086034177,0.23305833824395994
273,Good0273_Probabilities.h5,3532,0.5503963759909399,1.0,0.0,0.01245753114382786,0.43714609286523215
274,Good0274_Probabilities.h5,20062,0.312182235071279,1.0,0.0,0.016797926428072974,0.671019838500648
275,Good0275_Probabilities.h5,3766,0.38528943175783326,1.0,0.0,0.01248008497079129,0.6022304832713755
276,Good0276_Probabilities.h5,4400,0.38181818181818183,1.0,0.0,0.3415909090909091,0.2765909090909091
277,Good0277_Probabilities.h5,3780,0.42328042328042326,1.0,0.0,0.10026455026455026,0.47645502645502646
278,Good0278_Probabilities.h5,26192,0.07891722663408675,1.0,0.0,0.11037721441661576,0.8107055589492975
279,Good0279_Probabilities.h5,7409,0.5417735186934809,1.0,0.0,0.06775543258199487,0.3904710487245242
280,Good0280_Probabilities.h5,6251,0.41417373220284753,1.0,0.0,0.2828347464405695,0.30299152135658297
281,Good0281_Probabilities.h5,6767,0.2976208068568051,1.0,0.0,0.4192404315058372,0.28313876163735774
282,Good0282_Probabilities.h5,7944,0.3199899295065458,1.0,0.0,0.42673716012084595,0.25327291037260824
283,Good0283_Probabilities.h5,9409,0.29907535338505686,1.0,0.0,0.3591242427463067,0.3418004038686364
284,Good0284_Probabilities.h5,19065,0.12006294256490951,1.0,0.0,0.11366378179910831,0.7662732756359821
285,Good0285_Probabilities.h5,10992,0.15074599708879186,1.0,0.0,0.5227438136826783,0.3265101892285298
286,Good0286_Probabilities.h5,11998,0.22762127021170195,1.0,0.0,0.39356559426571097,0.3788131355225871
287,Good0287_Probabilities.h5,12267,0.21765712888236732,1.0,0.0,0.5156925083557512,0.2666503627618815
288,Good0288_Probabilities.h5,15191,0.11506813244684352,1.0,0.0,0.004673820025014812,0.8802580475281416
289,Good0289_Probabilities.h5,34322,0.01893829030942253,1.0,0.0,0.025581259833343046,0.9554804498572345
290,Good0290_Probabilities.h5,16871,0.16875111137454804,1.0,0.0,0.5670677493924485,0.2641811392330034
291,Good0291_Probabilities.h5,17847,0.1564408584075755,1.0,0.0,0.607272931024822,0.2362862105676024
292,Good0292_Probabilities.h5,20831,0.09260237146560414,1.0,0.0,0.7003024338725937,0.20709519466180212
293,Good0293_Probabilities.h5,23049,0.11449520586576424,1.0,0.0,0.6516551694216669,0.23384962471256887
294,Good0294_Probabilities.h5,26251,0.10190087996647747,1.0,0.0,0.6817645042093634,0.21633461582415908
295,Good0295_Probabilities.h5,29158,0.07658275601893134,1.0,0.0,0.7539954729405309,0.16942177104053777
296,Good0296_Probabilities.h5,34039,0.07191750638972942,1.0,0.0,0.7013425776315403,0.22673991597873028
297,Good0297_Probabilities.h5,54400,0.05474264705882353,1.0,0.0,0.07869485294117647,0.8665625
298,Good0298_Probabilities.h5,45678,0.08892683567581768,1.0,0.0,0.699308200884452,0.21176496343973028
299,Good0299_Probabilities.h5,52356,0.13461685384674155,1.0,0.0,0.4323859729543892,0.43299717319886927
300,Good0300_Probabilities.h5,58276,0.13212986478138514,1.0,0.0,0.4716006589333516,0.3962694762852632
301,Good0301_Probabilities.h5,64949,0.14877827218278958,1.0,0.0,0.4287209964741566,0.42250073134305377
302,Good0302_Probabilities.h5,74632,0.17485796977167972,1.0,0.0,0.3249410440561689,0.5002009861721514
303,Good0303_Probabilities.h5,84115,0.1295844974142543,1.0,0.0,0.37112286750282353,0.4992926350829222
304,Good0304_Probabilities.h5,95264,0.1588847833389318,1.0,0.0,0.3668542156533423,0.4742610010077259
305,Good0305_Probabilities.h5,110054,0.17805804423283114,1.0,0.0,0.27298417140676395,0.5489577843604049
306,Good0306_Probabilities.h5,128870,0.15812834639559245,1.0,0.0,0.32074959261271047,0.5211220609916971
307,Good0307_Probabilities.h5,144027,0.18619425524380845,1.0,0.0,0.3485388156387344,0.46526692911745715
308,Good0308_Probabilities.h5,159804,0.1507409076118245,1.0,0.0,0.4144764836925233,0.43478260869565216
309,Good0309_Probabilities.h5,179515,0.12909784697657578,1.0,0.0,0.47265131047544773,0.3982508425479765
310,Good0310_Probabilities.h5,199879,0.20470384582672516,1.0,0.0,0.39245243372240207,0.4028437204508728
311,Good0311_Probabilities.h5,215826,0.1294329691510754,1.0,0.0,0.4661440234262786,0.40442300742264603
312,Good0312_Probabilities.h5,239728,0.1415479209771074,1.0,0.0,0.4405534605886672,0.41789861843422543
313,Good0313_Probabilities.h5,262466,0.143831962997112,1.0,0.0,0.46703954035951323,0.3891284966433748
314,Good0314_Probabilities.h5,288739,0.12627320867634784,1.0,0.0,0.4981107505394145,0.37561604078423766
315,Good0315_Probabilities.h5,312069,0.05100474574533196,1.0,0.0,0.7042865520125356,0.24470870224213234
316,Good0316_Probabilities.h5,340180,0.13486095596448938,1.0,0.0,0.5539743665118466,0.31116467752366395
317,Good0317_Probabilities.h5,367418,0.13309364266312484,1.0,0.0,0.56918278364152,0.2977235736953552
318,Good0318_Probabilities.h5,397740,0.05243375069140645,1.0,0.0,0.6626363956353397,0.2849298536732539
319,Good0319_Probabilities.h5,431357,0.09473591479911071,1.0,0.0,0.615571324911848,0.28969276028904134
320,Good0320_Probabilities.h5,463741,0.06350743195016184,1.0,0.0,0.6896780746149251,0.24681449343491302
321,Good0321_Probabilities.h5,495920,0.07132198741732537,1.0,0.0,0.642035005646072,0.28664300693660266
322,Good0322_Probabilities.h5,531983,0.06790254575804114,1.0,0.0,0.6740741715430756,0.25802328269888325
323,Good0323_Probabilities.h5,570448,0.08191281238605447,1.0,0.0,0.6540578632934115,0.26402932432053405
324,Good0324_Probabilities.h5,607916,0.07768507491166543,1.0,0.0,0.6464050954408175,0.2759098296475171
325,Good0325_Probabilities.h5,644281,0.06680314955741361,1.0,0.0,0.6942234832316955,0.2389733672108909
326,Good0326_Probabilities.h5,683315,0.06348463007544104,1.0,0.0,0.6899863167060579,0.246529053218501
327,Good0327_Probabilities.h5,717134,0.08186336165904838,1.0,0.0,0.6785035990484345,0.23963303929251717
328,Good0328_Probabilities.h5,753729,0.08105565793541179,1.0,0.0,0.6922541125523896,0.2266902295121987
329,Good0329_Probabilities.h5,784936,0.08401449290133209,1.0,0.0,0.625966957815669,0.29001854928299886
330,Good0330_Probabilities.h5,821683,0.06554717573565474,1.0,0.0,0.7503514128928066,0.18410141137153865
331,Good0331_Probabilities.h5,853391,0.06740989769050763,1.0,0.0,0.7458620960380412,0.1867280062714512
332,Good0332_Probabilities.h5,885876,0.059964374246508544,1.0,0.0,0.8134569623739666,0.1265786633795249
333,Good0333_Probabilities.h5,914269,0.048166349291072975,1.0,0.0,0.7997864960968818,0.15204715461204524
334,Good0334_Probabilities.h5,943028,0.058929321292686965,1.0,0.0,0.7566912117137561,0.18437946699355692
335,Good0335_Probabilities.h5,971084,0.06044482248703511,1.0,0.0,0.7154829036417035,0.22407227387126138
336,Good0336_Probabilities.h5,996531,0.06753327292377256,1.0,1.003481075852131e-06,0.7347207462688065,0.19774497732634508
337,Good0337_Probabilities.h5,1040971,0.06602201214058798,1.0,0.0,0.7528125183122296,0.18116546954718238
338,Good0338_Probabilities.h5,1059493,0.03135745115824267,1.0,0.0,0.8213211413383571,0.1473214075034002
339,Good0339_Probabilities.h5,1083752,0.04613140275635016,1.0,0.0,0.7843233507296873,0.1695452465139626
340,Good0340_Probabilities.h5,1110541,0.052124144898747546,1.0,0.0,0.8084708263810161,0.13940502872023636
341,Good0341_Probabilities.h5,1139789,0.054062637909297245,1.0,0.0,0.8338929398336008,0.11204442225710197
342,Good0342_Probabilities.h5,1161109,0.034161306130604446,1.0,0.0,0.8404172218112167,0.12542147205817886
343,Good0343_Probabilities.h5,1191156,0.049956512832911894,1.0,0.0,0.8426881113808771,0.10735537578621104
344,Good0344_Probabilities.h5,26452,0.11103130198094661,1.0,0.0,0.048427340087706036,0.8405413579313473
345,Good0345_Probabilities.h5,26444,0.08716533050975647,1.0,0.0,0.06893813341400695,0.8438965360762366
346,Good0346_Probabilities.h5,43493,0.2175522497873221,1.0,0.0,0.012990596187892304,0.7694571540247857
347,Good0347_Probabilities.h5,24782,0.1363489629569849,1.0,0.0,0.05616980066177064,0.8074812363812445
348,Good0348_Probabilities.h5,23698,0.1643598615916955,1.0,0.0,0.019537513714237488,0.816102624694067
349,Good0349_Probabilities.h5,24443,0.7324796465245673,1.0,0.0,0.0153009041443358,0.25221944933109686
350,Good0350_Probabilities.h5,103291,0.5668644896457581,1.0,0.0,0.05341220435468724,0.37972330599955467
351,Good0351_Probabilities.h5,101182,0.5949477179735526,1.0,0.0,0.049929829416299344,0.3551224526101481
352,Good0352_Probabilities.h5,29297,0.6161723043315015,1.0,0.0,0.032085196436495204,0.3517424992320033
353,Good0353_Probabilities.h5,37531,0.68204950574192,1.0,0.0,0.029442327675788017,0.28850816658229195
354,Good0354_Probabilities.h5,151740,0.5780150257018585,1.0,0.0,0.07284829313299064,0.3491366811651509
355,Good0355_Probabilities.h5,33903,0.6592336961330856,1.0,0.0,0.007049523640975725,0.3337167802259387
356,Good0356_Probabilities.h5,36018,0.6565050807929369,1.0,0.0,0.04783719251485368,0.29565772669220947
357,Good0357_Probabilities.h5,15887,0.7898911059356707,1.0,0.0,0.0,0.21010889406432934
358,Good0358_Probabilities.h5,19394,0.29204908734660207,1.0,0.0,0.011240589873156646,0.6967103227802414
359,Good0359_Probabilities.h5,13810,0.6868935553946416,1.0,0.0,0.03953656770456191,0.27356987690079654
360,Good0360_Probabilities.h5,17409,0.7381814004250675,1.0,0.0,0.02125337469125165,0.24056522488368084
361,Good0361_Probabilities.h5,59886,0.5446515045252647,1.0,0.0,0.031693551080386066,0.42365494439434925
362,Good0362_Probabilities.h5,43356,0.6101346987729496,1.0,0.0,0.0011763077774702463,0.38868899344958024
363,Good0363_Probabilities.h5,16234,0.6359492423309104,1.0,0.0,0.06122951829493655,0.302821239374153
364,Good0364_Probabilities.h5,57193,0.6211774168167433,1.0,0.0,0.030370849579493993,0.3484517336037627
365,Good0365_Probabilities.h5,26789,0.6657210048900668,1.0,0.0,0.04218149240359849,0.29209750270633467
366,Good0366_Probabilities.h5,18289,0.6488052927989502,1.0,0.0,0.04314068565804582,0.308054021543004
367,Good0367_Probabilities.h5,20478,0.5841390760816486,1.0,0.0,0.0025393104795390174,0.4133216134388124
368,Good0368_Probabilities.h5,13755,0.3801526717557252,1.0,0.0,0.0031261359505634313,0.6167211922937114
369,Good0369_Probabilities.h5,29962,0.49335825378813164,1.0,0.0,0.005773980375141846,0.5008677658367265
370,Good0370_Probabilities.h5,24803,0.7248316735878725,1.0,0.0,0.039753255654557916,0.23541507075756965
371,Good0371_Probabilities.h5,61077,0.46713165348658253,1.0,0.0,0.013523912438397432,0.5193444340750201
372,Good0372_Probabilities.h5,12948,0.2356348470806302,1.0,0.0,0.0030120481927710845,0.7613531047265987
373,Good0373_Probabilities.h5,11146,0.29355822716669655,1.0,0.0,0.39090256594293915,0.31553920689036424
374,Good0374_Probabilities.h5,11867,0.4016179320805595,1.0,0.0,0.3679110137355692,0.23047105418387123
375,Good0375_Probabilities.h5,14961,0.6389278791524631,1.0,0.0,0.02539937169975269,0.3356727491477842
376,Good0376_Probabilities.h5,15198,0.345242795104619,1.0,0.0,0.31214633504408473,0.34261086985129624
377,Good0377_Probabilities.h5,41882,0.5239482355188386,1.0,0.0,0.023255813953488372,0.45279595052767296
378,Good0378_Probabilities.h5,18403,0.3255447481388904,1.0,0.0,0.37227625930554803,0.3021789925555616
379,Good0379_Probabilities.h5,69741,0.6680431883683916,1.0,0.0,0.09450681808405385,0.23744999354755453
380,Good0380_Probabilities.h5,21637,0.2911679068262698,1.0,0.0,0.453390026343763,0.2554420668299672
381,Good0381_Probabilities.h5,24171,0.23598527160647056,1.0,0.0,0.5094121054155807,0.2546026229779488
382,Good0382_Probabilities.h5,31131,0.1493366740548007,1.0,0.0,0.027400340496611095,0.8232629854485882
383,Good0383_Probabilities.h5,31990,0.5488277586745858,1.0,0.0,0.011316036261331666,0.4398562050640825
384,Good0384_Probabilities.h5,69198,0.6316945576461748,1.0,0.0,0.05133096332263938,0.31697447903118586
385,Good0385_Probabilities.h5,38784,0.08364273927392739,1.0,0.0,0.7147535066006601,0.20160375412541254
386,Good0386_Probabilities.h5,41101,0.08749178852096057,1.0,0.0,0.7670616286708353,0.1454465828082042
387,Good0387_Probabilities.h5,47171,0.08687541073964936,1.0,0.0,0.7626719806660872,0.15045260859426343
388,Good0388_Probabilities.h5,52709,0.0893964977518071,1.0,0.0,0.7316777021002105,0.17892580014798232
389,Good0389_Probabilities.h5,59334,0.07995415781845147,1.0,0.0,0.7217446994977584,0.19830114268379007
390,Good0390_Probabilities.h5,63937,0.1100771071523531,1.0,0.0,0.617733081001611,0.27218981184603597
391,Good0391_Probabilities.h5,72538,0.15476026358598252,1.0,0.0,0.4471311588408834,0.39810857757313406
392,Good0392_Probabilities.h5,81460,0.1500245519273263,1.0,0.0,0.4191873312054996,0.43078811686717405
393,Good0393_Probabilities.h5,90447,0.15047486373235155,1.0,0.0,0.4410870454520327,0.4084380908156158
394,Good0394_Probabilities.h5,102349,0.16829671027562557,1.0,0.0,0.42901249645819695,0.4026907932661775
395,Good0395_Probabilities.h5,116454,0.15941916980095144,1.0,0.0,0.5557730949559483,0.28480773524310027
396,Good0396_Probabilities.h5,129645,0.19239461606695207,1.0,0.0,0.41367580701145434,0.3939295769215936
397,Good0397_Probabilities.h5,143679,0.19712692877873594,1.0,0.0,0.3944696162974408,0.40840345492382324
398,Good0398_Probabilities.h5,161037,0.19979259424852674,1.0,0.0,0.35676894129920456,0.44343846445226875
399,Good0399_Probabilities.h5,182954,0.20224755949582957,1.0,0.0,0.37904609901942565,0.4187063414847448
400,Good0400_Probabilities.h5,204832,0.15125078112794876,1.0,0.0,0.531269528198719,0.3174796906733323
401,Good0401_Probabilities.h5,316805,0.0962232288000505,1.0,0.0,0.633597954577737,0.2701788166222124
402,Good0402_Probabilities.h5,344343,0.1640747742802961,1.0,0.0,0.49263379827671827,0.34329142744298563
403,Good0403_Probabilities.h5,375551,0.1536462424544203,1.0,0.0,0.4812768438907099,0.3650769136548698
404,Good0404_Probabilities.h5,406901,0.11705795758673486,1.0,0.0,0.4781900265666587,0.4047520158466064
405,Good0405_Probabilities.h5,444261,0.12824893474781715,1.0,0.0,0.5221705258845588,0.349580539367624
406,Good0406_Probabilities.h5,484131,0.0791190814056526,1.0,0.0,0.6055778291412861,0.31530308945306124
407,Good0407_Probabilities.h5,522315,0.100845275360654,1.0,0.0,0.5748714855977715,0.3242832390415745
408,Good0408_Probabilities.h5,560057,0.12375347509271378,1.0,0.0,0.5538614819563009,0.32238504295098536
409,Good0409_Probabilities.h5,603732,0.1102989405895331,1.0,0.0,0.5742316127023249,0.31546944670814203
410,Good0410_Probabilities.h5,650496,0.12078168044077135,1.0,0.0,0.508289059425423,0.37092926013380556
411,Good0411_Probabilities.h5,697683,0.10036649882539778,1.0,0.0,0.5943343896870068,0.30529911148759536
412,Good0412_Probabilities.h5,743520,0.09448703464600818,1.0,0.0,0.5819305465891973,0.3235824187647945
413,Good0413_Probabilities.h5,791014,0.10926228865734361,1.0,0.0,0.6293327298884722,0.2614049814541841
414,Good0414_Probabilities.h5,839955,0.13244876213606682,1.0,0.0,0.5966664880856712,0.27088474977826194
415,Good0415_Probabilities.h5,886403,0.12397634033278317,1.0,0.0,0.5876435436251908,0.288380116042026
416,Good0416_Probabilities.h5,926722,0.08840839000261136,1.0,0.0,0.6153668521951567,0.29622475780223195
417,Good0417_Probabilities.h5,972438,0.09107624342117442,1.0,0.0,0.6101242444248374,0.2987995121539882
418,Good0418_Probabilities.h5,1016357,0.05863392489056503,1.0,0.0,0.7381845158738514,0.20318155923558356
419,Good0419_Probabilities.h5,1043759,0.07623598934236735,1.0,9.58075571084896e-07,0.7058525962410863,0.21791045634097525
420,Good0420_Probabilities.h5,1072105,0.10964411135103372,1.0,0.0,0.704407683948867,0.18594820470009935
421,Good0421_Probabilities.h5,1098827,0.11534117745559583,1.0,0.0,0.686867905502868,0.19779091704153612
422,Good0422_Probabilities.h5,1130910,0.10146165477358941,1.0,0.0,0.6767735717254246,0.22176477350098595
423,Good0423_Probabilities.h5,1173118,0.1054216199904869,1.0,0.0,0.6644114232327865,0.23016695677672663
424,Good0424_Probabilities.h5,1210563,0.034763989978216746,1.0,0.0,0.8037095136725639,0.16152649634921934
425,Good0425_Probabilities.h5,1238424,0.058899859821838076,1.0,0.0,0.7503544827942611,0.19074565738390084
426,Good0426_Probabilities.h5,1259024,0.0784290053247595,1.0,0.0,0.7310416640191132,0.1905293306561273
427,Good0427_Probabilities.h5,1289470,0.06862664505572057,1.0,1.5510248396628072e-06,0.7692106059078536,0.16216119801158616
428,Good0428_Probabilities.h5,1316575,0.06937394375557791,1.0,1.5190931014184532e-06,0.7734416953079012,0.1571828418434195
429,Good0429_Probabilities.h5,1346399,0.07083264322091742,1.0,0.0,0.780263502869506,0.14890385390957658
430,Good0430_Probabilities.h5,72362,0.24704955639700396,1.0,0.0,0.3147093778502529,0.43824106575274313
431,Good0431_Probabilities.h5,44402,0.28784739426151973,1.0,0.0,0.25793883158416286,0.45421377415431735
432,Good0432_Probabilities.h5,27361,0.29520119878659407,1.0,0.0,0.11878220825262234,0.5860165929607836
433,Good0433_Probabilities.h5,21003,0.3851354568394991,1.0,0.0,0.03028138837308956,0.5845831547874113
434,Good0434_Probabilities.h5,17315,0.3231879872942535,1.0,0.0,0.04574068726537684,0.6310713254403696
435,Good0435_Probabilities.h5,4687,0.42329848517175167,1.0,0.0,0.002133560913164071,0.5745679539150843
436,Good0436_Probabilities.h5,4550,0.3630769230769231,1.0,0.0,0.018241758241758242,0.6186813186813187
437,Good0437_Probabilities.h5,12655,0.07917819043856184,1.0,0.0,0.027261951797708416,0.8935598577637297
438,Good0438_Probabilities.h5,36634,0.7834798274826664,1.0,0.0,0.006605885243216684,0.20991428727411693
439,Good0439_Probabilities.h5,2836,0.6657263751763046,1.0,0.0,0.03138222849083216,0.30289139633286316
440,Good0440_Probabilities.h5,2973,0.20719811638076016,1.0,0.0,0.11167171207534476,0.6811301715438951
441,Good0441_Probabilities.h5,11895,0.0244640605296343,1.0,0.0,0.005716687683900799,0.9698192517864649
442,Good0442_Probabilities.h5,19794,0.957108214610488,1.0,0.0,0.0,0.04289178538951197
443,Good0443_Probabilities.h5,5290,0.9699432892249528,1.0,0.0,0.0,0.03005671077504726
444,Good0444_Probabilities.h5,8663,0.16530070414406095,1.0,0.0,0.030358998037631306,0.8043402978183077
445,Good0445_Probabilities.h5,9325,0.02616621983914209,1.0,0.0,0.0004289544235924933,0.9734048257372654
446,Good0446_Probabilities.h5,2864,0.5164106145251397,1.0,0.0,0.15048882681564246,0.3331005586592179
447,Good0447_Probabilities.h5,26773,0.06689575318417809,1.0,0.0,0.010383595413289507,0.9227206514025325
448,Good0448_Probabilities.h5,20715,0.9573738836591842,1.0,0.0,0.0,0.04262611634081583
449,Good0449_Probabilities.h5,4235,0.7456906729634002,1.0,0.0,0.024557260920897283,0.22975206611570248
450,Good0450_Probabilities.h5,3651,0.6688578471651603,1.0,0.0,0.11668036154478226,0.21446179129005752
451,Good0451_Probabilities.h5,5208,0.9748463901689708,1.0,0.0,0.0,0.025153609831029187
452,Good0452_Probabilities.h5,9552,0.03590871021775544,1.0,0.0,0.03318676716917923,0.9309045226130653
453,Good0453_Probabilities.h5,49651,0.045638557128758736,1.0,0.0,0.03826710438863266,0.9160943384826086
454,Good0454_Probabilities.h5,7328,0.25327510917030566,1.0,0.0,0.3160480349344978,0.4306768558951965
455,Good0455_Probabilities.h5,26268,0.9709532511040049,1.0,0.0,0.0,0.029046748895995126
456,Good0456_Probabilities.h5,13583,0.9835087977619082,1.0,0.0,0.0,0.016491202238091734
457,Good0457_Probabilities.h5,7460,0.27184986595174265,1.0,0.0,0.04504021447721179,0.6831099195710456
458,Good0458_Probabilities.h5,13255,0.4700113164843455,1.0,0.0,0.023689173896642775,0.5062995096190117
459,Good0459_Probabilities.h5,10471,0.028459554961321746,1.0,0.0,0.03342565180021011,0.9381147932384681
460,Good0460_Probabilities.h5,6000,0.17133333333333334,1.0,0.0,0.41933333333333334,0.4093333333333333
461,Good0461_Probabilities.h5,6721,0.34146704359470315,1.0,0.0,0.0425531914893617,0.6159797649159351
462,Good0462_Probabilities.h5,10461,0.9549756237453398,1.0,0.0,0.0,0.045024376254660166
463,Good0463_Probabilities.h5,7432,0.20304090419806242,1.0,0.0,0.5641819160387513,0.2327771797631862
464,Good0464_Probabilities.h5,17243,0.15548338456185118,1.0,0.0,0.48854607666879313,0.3559705387693557
465,Good0465_Probabilities.h5,58019,0.09434840310932625,1.0,0.0,0.07206260018269878,0.8335889967079749
466,Good0466_Probabilities.h5,19927,0.11692678275706328,1.0,0.0,0.6245295327947007,0.25854368444823606
467,Good0467_Probabilities.h5,30796,0.14891544356409922,1.0,0.0,0.02993895311079361,0.8211456033251071
468,Good0468_Probabilities.h5,23221,0.11218293785797338,1.0,0.0,0.6575082899099952,0.23030877223203136
469,Good0469_Probabilities.h5,25374,0.1179947978245448,1.0,0.0,0.7043824387167967,0.17762276345865846
470,Good0470_Probabilities.h5,31156,0.1129156502760303,1.0,0.0,0.6481576582359738,0.2389266914879959
471,Good0471_Probabilities.h5,32570,0.11661037764814246,1.0,0.0,0.6323610684679153,0.2510285538839423
472,Good0472_Probabilities.h5,31022,0.0846173683192573,1.0,0.0,0.720005157630069,0.1953774740506737
473,Good0473_Probabilities.h5,35259,0.08204997305652457,1.0,0.0,0.687739300604101,0.23021072633937434
474,Good0474_Probabilities.h5,38716,0.09636842649033991,1.0,0.0,0.7021386506870545,0.20149292282260564
475,Good0475_Probabilities.h5,41180,0.07515784361340457,1.0,0.0,0.7192812044681884,0.20556095191840698
476,Good0476_Probabilities.h5,45318,0.09292113508980979,1.0,0.0,0.6492784324109625,0.2578004324992277
477,Good0477_Probabilities.h5,48477,0.09990304680570167,1.0,0.0,0.6377457350908678,0.2623512181034305
478,Good0478_Probabilities.h5,51784,0.10180750811061332,1.0,0.0,0.6636412791595859,0.2345512127298007
479,Good0479_Probabilities.h5,56519,0.13184946655107133,1.0,0.0,0.6364054565721262,0.23174507687680249
480,Good0480_Probabilities.h5,66259,0.12265503554234142,1.0,0.0,0.5540379420154243,0.32330702244223425
481,Good0481_Probabilities.h5,74433,0.12888100708019293,1.0,0.0,0.5785202799833408,0.29259871293646633
482,Good0482_Probabilities.h5,79642,0.19134376334095077,1.0,0.0,0.49873182491650137,0.3099244117425479
483,Good0483_Probabilities.h5,91575,0.2142069342069342,1.0,0.0,0.40183456183456184,0.38395850395850395
484,Good0484_Probabilities.h5,103119,0.19794606231635295,1.0,0.0,0.37766076086851114,0.4243931768151359
485,Good0485_Probabilities.h5,114654,0.14555096202487483,1.0,0.0,0.45029392781760774,0.4041551101575174
486,Good0486_Probabilities.h5,134967,0.11353886505590255,1.0,0.0,0.48969748160661497,0.3967636533374825
487,Good0487_Probabilities.h5,148309,0.13890593288337189,1.0,0.0,0.5853859172403563,0.27570814987627185
488,Good0488_Probabilities.h5,165930,0.15460736455131682,1.0,0.0,0.5248357741216175,0.3205568613270656
489,Good0489_Probabilities.h5,185233,0.10012794696409387,1.0,5.398606079910167e-06,0.5788277466758083,0.3210389077540179
490,Good0490_Probabilities.h5,204877,0.09874705310991473,1.0,0.0,0.5748473474328499,0.3264055994572353
491,Good0491_Probabilities.h5,226161,0.11583341071183803,1.0,0.0,0.5555776636997537,0.32858892558840824
492,Good0492_Probabilities.h5,246789,0.07064334309876048,1.0,0.0,0.6545591578230796,0.27479749907815987
493,Good0493_Probabilities.h5,269513,0.07964736394904884,1.0,3.710396158997896e-06,0.6516865605740725,0.26866236508071967
494,Good0494_Probabilities.h5,303482,0.09451301889403654,1.0,0.0,0.5917912759241075,0.3136957051818559
495,Good0495_Probabilities.h5,330965,0.09932772347529195,1.0,0.0,0.6108198752133911,0.2898524013113169
496,Good0496_Probabilities.h5,356666,0.07456555993562605,1.0,0.0,0.6506787863154885,0.2747556537488855
497,Good0497_Probabilities.h5,382293,0.06969784955518411,1.0,0.0,0.6773940406965339,0.2529081097482821
498,Good0498_Probabilities.h5,408977,0.06929974057220822,1.0,0.0,0.6529780403298963,0.27772221909789546
499,Good0499_Probabilities.h5,438193,0.07597793666261214,1.0,0.0,0.7046575367475062,0.21936452658988162
500,Good0500_Probabilities.h5,470675,0.07786264407499867,1.0,0.0,0.6716757847771817,0.25046157114781964
501,Good0501_Probabilities.h5,505320,0.07573023034908573,1.0,0.0,0.7130036412570252,0.21126612839388903
502,Good0502_Probabilities.h5,539567,0.07538081461616444,1.0,0.0,0.6923533129342603,0.2322658724495753
503,Good0503_Probabilities.h5,580175,0.09247899340716163,1.0,0.0,0.6972206661783082,0.2103003404145301
504,Good0504_Probabilities.h5,616061,0.05533867587787573,1.0,0.0,0.7863458326367032,0.1583154914854211
505,Good0505_Probabilities.h5,644819,0.06297891346253755,1.0,0.0,0.7673905390504933,0.1696305474869692
506,Good0506_Probabilities.h5,668428,0.08645957380600454,1.0,0.0,0.6905096734427643,0.22303075275123124
507,Good0507_Probabilities.h5,699524,0.10268554045322248,1.0,0.0,0.7021317352942859,0.1951827242524917
508,Good0508_Probabilities.h5,734812,0.0967226991393717,1.0,0.0,0.6956241868668449,0.20765311399378344
509,Good0509_Probabilities.h5,775597,0.09735984022630309,1.0,0.0,0.6871893522022391,0.21545080757145785
510,Good0510_Probabilities.h5,812242,0.07770959886339293,1.0,0.0,0.7440541119518567,0.17823628918475035
511,Good0511_Probabilities.h5,844363,0.08826890804073603,1.0,0.0,0.7337957726712326,0.17793531928803133
512,Good0512_Probabilities.h5,876560,0.09545381947613397,1.0,0.0,0.7196643698092544,0.18488181071461166
513,Good0513_Probabilities.h5,913316,0.10062672722256043,1.0,0.0,0.7173771181058911,0.1819961546715485
514,Good0514_Probabilities.h5,943674,0.08057973410309069,1.0,0.0,0.7453283655160574,0.17409190038085187
515,Good0515_Probabilities.h5,979413,0.09379904085406258,1.0,0.0,0.7448553368190947,0.1613456223268427
